ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
762680,5050 ECLIPSE BARREL AGED IMPERIAL STOUT,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,25.1,650,11.0,,,0.1,UNITED STATES,CALIFORNIA
779525,8 WIRED BATCH 2.18 BA IMPERIAL STOUT,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,12.39,500,11.0,,,0.1,NEW ZEALAND,
794760,8 WIRED FISTFULL OF CHERRIES,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14.14,500,6.7,,,0.1,NEW ZEALAND,
774710,8 WIRED FLAT WHITE COFFEE MILK STOUT,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,5.1,500,5.5,,,0.1,NEW ZEALAND,
785577,8 WIRED GRAND CRU,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,11.1,500,9.0,,,0.1,NEW ZEALAND,
785578,8 WIRED GYPSY FUNK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,12.4,500,7.5,,,0.1,NEW ZEALAND,
784925,8 WIRED HALFWAY TO WHANGAREI GRISETTE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,5.96,500,5.5,,,0.1,NEW ZEALAND,
774712,8 WIRED HIPPY BERLINER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,8.19,500,4.5,,,0.1,NEW ZEALAND,
749910,8 WIRED HOPWIRED IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3.16,500,7.3,,,0.1,NEW ZEALAND,
751981,8 WIRED ISTOUT,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,9.75,500,10.5,,,0.1,NEW ZEALAND,
794759,8 WIRED LORD OF THE ATLAS,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,12.96,500,12.0,,,0.1,NEW ZEALAND,
756847,8 WIRED MIGHTY IMPERIAL ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,2.97,330,11.0,,,0.1,NEW ZEALAND,
794314,8 WIRED PALATE TRIP SOUR IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.24,330,6.5,,,0.1,NEW ZEALAND,
785579,8 WIRED RENDITION,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,7.1,500,7.5,,,0.1,NEW ZEALAND,
754256,8 WIRED SUPERCONDUCTOR IMPERIAL IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,10.48,500,8.8,,,0.1,NEW ZEALAND,
749911,8 WIRED TALL POPPY INDIA RED ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3.96,500,7.3,,,0.1,NEW ZEALAND,
749909,8 WIRED THE BIG SMOKE SMOKED PORTER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,8.02,500,6.2,,,0.1,NEW ZEALAND,
779566,8 WIRED WIRELESS BLACK IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,7.1,500,6.2,,,0.1,NEW ZEALAND,
779522,8 WIRED WIRELESS IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,8.89,500,6.2,,,0.1,NEW ZEALAND,
795802,A. LE COQ ALEXANDER,UKRAINIAN DRINKS LTD.,BEER,BEER,,,1.94,330,5.2,,,0.1,ESTONIA,
795807,A. LE COQ IMPERIAL ALE,UKRAINIAN DRINKS LTD.,BEER,BEER,,,2.4,400,5.0,,,0.1,ESTONIA,
795808,A. LE COQ IMPERIAL GOLD,UKRAINIAN DRINKS LTD.,BEER,BEER,,,2.4,400,4.8,,,0.1,ESTONIA,
795809,A. LE COQ IMPERIAL MARZEN,UKRAINIAN DRINKS LTD.,BEER,BEER,,,2.4,400,5.0,,,0.1,ESTONIA,
795803,A. LE COQ PREMIUM,UKRAINIAN DRINKS LTD.,BEER,BEER,,,2.77,500,4.7,,,0.1,ESTONIA,
795799,A. LE COQ PREMIUM EXPORT,UKRAINIAN DRINKS LTD.,BEER,BEER,,,1.94,330,5.2,,,0.1,ESTONIA,
787135,ABBAYE DES ROCS BRUNE,WESTBIER IMPORTS,BEER,BEER,,,3.88,330,9.0,,,0.1,BELGIUM,
505297,ABBAYE DES ROCS GRAND CRU,WESTBIER IMPORTS,BEER,BEER,,,7.98,750,9.5,,,0.1,BELGIUM,
787000,ABBAYE DES ROCS TRIPLE IMPERIALE,WESTBIER IMPORTS,BEER,BEER,,,7.98,750,10.0,,,0.1,BELGIUM,
790248,ACHERON'S BREATH 29.3 KEG,THREE RANGES BREWING COMPANY,BEER,BEER,,,195.96,29300,7.5,,,0.0,CANADA,BRITISH COLUMBIA
231597,ACHOUFFE - LA CHOUFFE,HORIZON BEERS INC.,BEER,BEER,,,9.84,750,8.0,,,0.1,BELGIUM,
735978,ACHOUFFE - LA CHOUFFE,HORIZON BEERS INC.,BEER,BEER,,,4.84,330,8.0,,,0.1,BELGIUM,
739963,ACHOUFFE - LA CHOUFFE,HORIZON BEERS INC.,BEER,BEER,,,197.5,20000,8.0,,,30.0,BELGIUM,
334987,ACHOUFFE - MC CHOUFFE,HORIZON BEERS INC.,BEER,BEER,,,9.84,750,8.0,,,0.1,BELGIUM,
747276,ACHOUFFE-HOUBLON DOBBELEN IPA KEG,HORIZON BEERS INC.,BEER,BEER,,,249.99,20000,9.0,,,30.0,BELGIUM,
800309,ACOUSTIC ALES HOPSKI,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,8.99,650,5.0,,,0.1,UNITED STATES,CALIFORNIA
780317,AECHT SCHLENKERLA FASTENBIER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,10.46,500,5.5,,,0.1,GERMANY,OTHER (GERMAN)
780595,AECHT SCHLENKERLA MAERZEN 20L,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,39.77,20000,5.1,,,0.25,GERMANY,OTHER (GERMAN)
758047,AECHT SCHLENKERLA RAUCHBIER EICHE DOPPEL,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.89,500,8.0,,,0.1,GERMANY,OTHER (GERMAN)
757301,AECHT SCHLENKERLA RAUCHBIER MAERZEN,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.32,500,5.1,,,0.1,GERMANY,OTHER (GERMAN)
758042,AECHT SCHLENKERLA RAUCHBIER URBOCK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.69,500,6.5,,,0.1,GERMANY,OTHER (GERMAN)
768604,AECHT SCHLENKERLA RAUCHBIER URBOCK 20L K,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,191.48,20000,6.5,,,0.25,GERMANY,OTHER (GERMAN)
784521,AF23 PALE ALE 29.3L,WILD ROSE BREWERY LTD.,BEER,BEER,,,157.93,29300,5.2,,,30.0,CANADA,ALBERTA
741476,AFFLIGEM BLOND ABBEY ALE,MCCLELLAND PREMIUM IMPORTS INCORPORATED,BEER,BEER,,,150.12,20000,6.8,,,0.0,BELGIUM,
773731,AFFLIGEM BLOND ABBEY BEER (300ML),MCCLELLAND PREMIUM IMPORTS INCORPORATED,BEER,BEER,,,2.99,300,6.8,,,0.1,BELGIUM,
551473,ALAMEDA BLACK BEAR STOUT 650ML,BEERTHIRST,BEER,BEER,,,6.99,650,7.0,,,0.1,UNITED STATES,OREGON
800229,ALAMEDA KLICKITAT PALE ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,7.99,650,5.0,,,0.1,UNITED STATES,OREGON
41855,ALAMEDA YELLOW WOLF IMPERIAL IPA 650ML,BEERTHIRST,BEER,BEER,,,6.99,650,8.2,,,0.1,UNITED STATES,OREGON
797571,ALBERTA CRAFT BEER MIXER PACK #2 2017,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,31.9,383.3333333333333,5.17,,,1.2,CANADA,BRITISH COLUMBIA
795415,ALBERTA CRAFTBEER MIXER PACK 2017,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,31.9,383.3333333333333,5.11,,,1.2,CANADA,ALBERTA
730657,ALBERTA CRUDE STOUT 58.674ML CLS,WILD ROSE BREWERY LTD.,BEER,BEER,,,273.78,58674,5.5,,,30.0,CANADA,ALBERTA
788015,ALL HOPS FOR A BASEMENT IPA CLS,HELL'S BASEMENT BREWERY INC.,BEER,BEER,India Pale Ale (IPA),,12.5,355.0,6.6,Floral,DEEP AMBER,0.6,CANADA,ALBERTA
788739,ALL HOPS FOR A BASEMENT IPA CLS,HELL'S BASEMENT BREWERY INC.,BEER,BEER,,,235.0,50000,6.6,,,30.0,CANADA,ALBERTA
791624,ALL HOPS FOR A BASEMENT IPA CLS,HELL'S BASEMENT BREWERY INC.,BEER,BEER,,,155.0,30000,6.6,,,30.0,CANADA,ALBERTA
796447,ALLEY KAT 5 3/4 BEARS,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,265.0,50000,5.8,,,30.0,CANADA,ALBERTA
735881,ALLEY KAT APRIKAT APRICOT ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,250.0,50000,5.0,,,30.0,CANADA,ALBERTA
901108,ALLEY KAT APRIKAT APRICOT ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,Wheat,,12.8,341.0,5.0,Fruity,PALE GOLD,0.6,CANADA,ALBERTA
795042,ALLEY KAT BAB TIME FOR DINNER,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,6.25,650,4.0,,,0.1,CANADA,ALBERTA
702307,ALLEY KAT BUENA VISTA (AMBER) BROWN ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,235.0,50000,5.0,,,30.0,CANADA,ALBERTA
901199,ALLEY KAT BUENA VISTA (AMBER) BROWN ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.68,341.0,5.0,,,0.6,CANADA,ALBERTA
9706919,ALLEY KAT CASK ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,230.0,50000,5.0,,,0.0,CANADA,ALBERTA
9758098,ALLEY KAT CHILI LAGER,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,93.0,20000,5.0,,,0.0,CANADA,ALBERTA
748601,ALLEY KAT DRAGON DOUBLE IPA,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,270.0,50000,7.5,,,30.0,CANADA,ALBERTA
749778,ALLEY KAT DRAGON DOUBLE IPA,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,6.35,650,7.5,,,0.1,CANADA,ALBERTA
9744359,ALLEY KAT FIRKIN ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,210.0,40915,5.0,,,0.0,CANADA,ALBERTA
702305,ALLEY KAT FULL MOON PALE ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,235.0,50000,5.0,,,30.0,CANADA,ALBERTA
903922,ALLEY KAT FULL MOON PALE ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.68,341.0,5.0,,,0.6,CANADA,ALBERTA
796716,ALLEY KAT LONG JOHNS,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.68,341.0,4.3,,,0.6,CANADA,ALBERTA
796720,ALLEY KAT LONG JOHNS,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,265.0,50000,4.3,,,30.0,CANADA,ALBERTA
733630,ALLEY KAT MAIN SQUEEZE GRAPEFRUIT ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.8,341.0,5.0,,,0.6,CANADA,ALBERTA
739781,ALLEY KAT MAIN SQUEEZE GRAPEFRUIT ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,250.0,50000,5.0,,,30.0,CANADA,ALBERTA
798214,ALLEY KAT OLDE DEUTERONOMY 2017(CLS),ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,4.59,330,10.3,,,0.1,CANADA,ALBERTA
9779362,ALLEY KAT PIN 20L,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,130.0,20500,5.0,,,0.0,CANADA,ALBERTA
737951,ALLEY KAT PUMPKIN PIE SPICED ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,270.0,50000,5.4,,,30.0,CANADA,ALBERTA
795020,ALLEY KAT PUMPKIN PIE SPICED ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.8,341.0,5.4,,,0.6,CANADA,ALBERTA
705220,ALLEY KAT SCONA GOLD KOLSCH,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.68,341.0,5.0,,,0.6,CANADA,ALBERTA
709856,ALLEY KAT SCONA GOLD KOLSCH,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,235.0,50000,5.0,,,30.0,CANADA,ALBERTA
790594,ALLEY KAT SUNBURST SESSION ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,12.8,341.0,4.7,,,0.6,CANADA,ALBERTA
790595,ALLEY KAT SUNBURST SESSION ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,270.0,50000,4.7,,,30.0,CANADA,ALBERTA
758301,ALLEY KAT VARIETY 12 PACK,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,25.39,341.0,5.0,,,1.2,CANADA,ALBERTA
708708,ALMAZA,UNITED DISTRIBUTORS,BEER,BEER,,,17.07,330.0,4.2,,,0.6,LEBANON,
789453,ALPENGLOW AMBER 4 PACK,THREE RANGES BREWING COMPANY,BEER,BEER,,,9.66,355.0,5.8,,,0.4,CANADA,BRITISH COLUMBIA
799394,ALPINE CRANBERRY SOUR 19.5L CLS,FOLDING MOUNTAIN BREWING,BEER,BEER,,,147.0,19500,4.5,,,30.0,CANADA,ALBERTA
799393,ALPINE CRANBERRY SOUR 50L CLS,FOLDING MOUNTAIN BREWING,BEER,BEER,,,297.5,50000,4.5,,,30.0,CANADA,ALBERTA
798988,ALPINE CRANBERRY SOUR 650ML CLS,FOLDING MOUNTAIN BREWING,BEER,BEER,,,6.2,650,4.5,,,0.1,CANADA,ALBERTA
774623,AMERICAN LOGGER,GARRY'S OUTDOOR ACTIVITIES (WEST) LTD.,BEER,BEER,,,15.15,50.0,47.0,,,0.4,UNITED STATES,COLORADO
759228,AMSTERDAM BONESHAKER UNFILTERED IPA,UNITED DISTRIBUTORS,BEER,BEER,,,17.11,355.0,7.1,,,0.6,CANADA,ONTARIO
773556,AMSTERDAM SPOTTED COW WHITE WHEAT - 473M,UNITED DISTRIBUTORS,BEER,BEER,,,3.29,473,5.0,,,0.1,CANADA,ONTARIO
748184,ANCHOR BREKLE'S BROWN ALE,SLEEMAN BREWERIES LTD.,BEER,BEER,,,14.62,355.0,6.0,,,0.6,UNITED STATES,CALIFORNIA
761709,ANCHOR CALIFORNIA LAGER,SLEEMAN BREWERIES LTD.,BEER,BEER,,,13.05,355.0,4.9,,,0.6,UNITED STATES,CALIFORNIA
761712,ANCHOR CALIFORNIA LAGER - 50L KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.95,50000,4.9,,,30.0,UNITED STATES,CALIFORNIA
712583,ANCHOR CHRISTMAS ALE,SLEEMAN BREWERIES LTD.,BEER,BEER,,,20.12,355.0,5.5,,,0.6,UNITED STATES,CALIFORNIA
754308,ANCHOR CHRISTMAS ALE - 50 LTR.KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,341.96,50000,5.5,,,30.0,UNITED STATES,CALIFORNIA
738374,ANCHOR CHRISTMAS ALE - MAGNUM,SLEEMAN BREWERIES LTD.,BEER,BEER,,,22.07,1500,6.7,,,0.25,UNITED STATES,CALIFORNIA
766808,ANCHOR IPA,SLEEMAN BREWERIES LTD.,BEER,BEER,,,13.05,355.0,6.5,,,0.6,UNITED STATES,CALIFORNIA
766810,ANCHOR IPA - 50L KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.95,50000,6.5,,,30.0,UNITED STATES,CALIFORNIA
728442,ANCHOR LIBERTY ALE,SLEEMAN BREWERIES LTD.,BEER,BEER,,,13.05,355.0,5.9,,,0.6,UNITED STATES,CALIFORNIA
745108,ANCHOR LIBERTY ALE - 50L KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.95,50000,5.9,,,30.0,UNITED STATES,CALIFORNIA
761713,ANCHOR OLD FOGHORN BARLEYWINE STYLE ALE,SLEEMAN BREWERIES LTD.,BEER,BEER,,,23.11,355.0,9.4,,,0.6,UNITED STATES,CALIFORNIA
101915,ANCHOR PORTER,SLEEMAN BREWERIES LTD.,BEER,BEER,,,13.05,355.0,5.6,,,0.6,UNITED STATES,CALIFORNIA
128041,ANCHOR SEASONAL BEER,SLEEMAN BREWERIES LTD.,BEER,BEER,,,14.62,355.0,6.3,,,0.6,UNITED STATES,CALIFORNIA
746073,ANCHOR SEASONAL BEER-50L KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.62,50000,6.3,,,30.0,UNITED STATES,CALIFORNIA
580209,ANCHOR STEAM BEER,SLEEMAN BREWERIES LTD.,BEER,BEER,,,12.05,355.0,4.8,,,0.6,UNITED STATES,CALIFORNIA
126003,ANCHOR STEAM BEER - 50L KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.95,50000,4.8,,,30.0,UNITED STATES,CALIFORNIA
793320,ANCHOR STEAM BEER - 58 674ML KEG,SLEEMAN BREWERIES LTD.,BEER,BEER,,,311.95,58674,4.9,,,30.0,UNITED STATES,CALIFORNIA
773555,ANCHOR SUMMER WHEAT BEER - CAN 6 PACK,SLEEMAN BREWERIES LTD.,BEER,BEER,,,14.68,355.0,4.5,,,0.6,UNITED STATES,CALIFORNIA
784257,ANCHORAGE ANADROMOUS BELGIAN BLACK SOUR,HIGH LEVEL IMPORTS,BEER,BEER,,,13.49,750,8.5,,,0.1,UNITED STATES,ALASKA
798712,ANCHORAGE BITTER MONK DOUBLE IPA,HIGH LEVEL IMPORTS,BEER,BEER,,,11.99,750,9.0,,,0.1,UNITED STATES,ALASKA
753128,ANCHORAGE GALAXY WHITE IPA WITH BRETT,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,7.0,,,0.1,UNITED STATES,ALASKA
782283,ANCHORAGE LOVEBUZZ SAISON,HIGH LEVEL IMPORTS,BEER,BEER,,,12.75,750,8.0,,,0.1,UNITED STATES,ALASKA
782284,ANCHORAGE MOSAIC SAISON,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,6.5,,,0.1,UNITED STATES,ALASKA
784258,ANCHORAGE RONDY SAISON WHIBISCUS+MOTUEKA,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,6.0,,,0.1,UNITED STATES,ALASKA
792532,ANCHORAGE TIDE & ITS TAKERS ABBEY TRIPLE,HIGH LEVEL IMPORTS,BEER,BEER,,,13.03,750,9.0,,,0.1,UNITED STATES,ALASKA
784254,ANCHORAGE WHITEOUT WIT,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,6.5,,,0.1,UNITED STATES,ALASKA
775932,ANCHORAGE/GRASSROOTS ARCTIC SAISON,HIGH LEVEL IMPORTS,BEER,BEER,,,11.86,750,6.0,,,0.1,UNITED STATES,ALASKA
782282,ANCHORAGE/JOLLYP CALABAZA BOREAL SAISON,HIGH LEVEL IMPORTS,BEER,BEER,,,13.0,750,7.0,,,0.1,UNITED STATES,ALASKA
782285,ANCHORAGE/MIKK INVASION FARMHOUSE IPA,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,8.0,,,0.1,UNITED STATES,ALASKA
798713,ANCHORAGE/MIKKELLER AK ALIVE!,HIGH LEVEL IMPORTS,BEER,BEER,,,11.74,750,8.0,,,0.1,UNITED STATES,ALASKA
779694,ANDERSON HOBNEELCH'N HOPPY WHEAT ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,8.7,650,5.0,,,0.1,UNITED STATES,CALIFORNIA
762605,ANDERSON VALLEY BARNEY FLATS OATMEAL KK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,188.11,30000,5.8,,,0.25,UNITED STATES,CALIFORNIA
750404,ANDERSON VALLEY BARNEY FLATS OATMEAL STO,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,19.92,355.0,5.8,,,0.6,UNITED STATES,CALIFORNIA
796643,ANDERSON VALLEY BARNEY FLATS OATMEAL STO,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,17.31,355.0,5.8,,,0.6,UNITED STATES,CALIFORNIA
771836,ANDERSON VALLEY BLOOD ORANGE GOSE 30L KK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,241.55,30000,4.2,,,0.25,UNITED STATES,CALIFORNIA
769106,ANDERSON VALLEY BLOOD ORANGE GOSE 6PK CA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,17.31,355.0,4.2,,,0.6,UNITED STATES,CALIFORNIA
749087,ANDERSON VALLEY BOONT AMBER ALE CANS,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,19.41,355.0,5.8,,,0.6,UNITED STATES,CALIFORNIA
749090,ANDERSON VALLEY BOONT KEYKEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,87.77,30000,5.8,,,0.25,UNITED STATES,CALIFORNIA
